"","gross","color","duration","director_facebook_likes","genres","num_voted_users","cast_total_facebook_likes","facenumber_in_poster","num_user_for_reviews","language","country","content_rating","budget","title_year","imdb_score","aspect_ratio","movie_facebook_likes","total_facebook_likes"
"236",190.87124,"Color",101,473,"Action",167085,2690,0,491,"English","USA","PG-13",125,2014,5.9,2.35,62000,5234
"237",274.084951,"Color",91,0,"Adventure",582917,87,0,1885,"English","UK","PG-13",100,2013,7.8,2.35,147000,162
"238",67.155742,"Color",108,79,"Action",62271,1569,1,277,"English","USA","PG-13",116,1997,5.8,2.35,0,2859
"239",56.114221,"Color",100,128,"Action",110486,1261,3,695,"English","USA","PG-13",120,2015,4.3,2.35,41000,2423
"240",250.863268,"Color",108,189,"Action",234480,55486,2,444,"English","USA","PG",110,2006,6.4,1.85,3000,108675
"241",155.181732,"Color",114,62,"Action",147497,16718,0,499,"English","USA","PG-13",110,2015,6.1,2.35,52000,31664
"242",125.332007,"Color",119,55,"Action",149680,2958,3,328,"English","UK","PG-13",110,1997,6.5,2.35,0,4977
"243",113.330342,"Color",142,776,"Action",207613,19454,1,1144,"English","USA","R",110,2000,7.1,2.35,4000,36230
"244",125.531634,"Color",125,0,"Crime",284852,19359,0,627,"English","USA","PG-13",110,2004,6.4,2.35,0,38709
"245",186.336103,"Color",126,218,"Action",348861,22722,2,798,"English","USA","PG-13",120,2005,6.5,2.35,0,45262
"246",129.995817,"Color",119,124,"Adventure",154621,22622,0,258,"English","USA","PG-13",110,2015,6.3,2.35,27000,42746
"247",102.608827," Black and White",170,17000,"Biography",264318,34582,0,799,"English","USA","PG-13",110,2004,7.5,2.35,0,84409
"248",42.776259,"Color",85,11,"Adventure",53160,1173,1,121,"English","USA","PG",112,2010,4.9,2.35,0,2172
"249",98.780042,"Color",119,1000,"Action",136019,13391,0,443,"English","USA","PG-13",120,2011,5.8,2.35,14000,27132
"250",106.369117,"Color",102,263,"Action",225273,10583,0,523,"English","USA","R",110,2014,6.2,2.35,71000,18846
"251",142.614158,"Color",103,67,"Adventure",66593,692,3,153,"English","USA","PG",110,2011,5.5,1.78,31000,1366
"252",50.026353,"Color",76,6,"Animation",13581,13607,0,88,"English","USA","PG",110,2004,5.4,1.78,304,26547
"253",66.002193,"Color",120,124,"Action",44296,12452,3,144,"English","USA","PG-13",110,2016,5.8,2.35,12000,24519
"254",85.463309,"Color",127,189,"Action",254841,22254,1,426,"English","USA","PG-13",110,2011,7.1,2.35,36000,43916
"255",71.017784,"Color",105,67,"Adventure",27257,914,3,59,"English","USA","PG",105,2013,5.4,1.85,0,1773
"256",48.068396,"Color",121,101,"Action",60573,2027,0,248,"English","USA","PG-13",160,1997,3.7,2.35,894,3371
"257",61.656849,"Color",114,151,"Action",184561,12908,4,554,"English","USA","PG-13",110,2013,6.7,2.35,123000,25124
"258",134.520804,"Color",129,235,"Action",336235,13961,1,782,"English","USA","PG-13",110,2007,7.2,2.35,0,27793
"259",313.837577,"Color",171,0,"Action",1238746,22342,2,5060,"English","other","PG-13",93,2001,8.8,2.35,21000,44199
"260",24.004159,"Color",120,153,"Action",68720,3175,0,191,"English","USA","PG",110,2004,5.8,2.35,0,5775
"261",58.183966," Black and White",165,0,"Biography",79186,14196,1,386,"English","USA","R",107,2001,6.8,2.35,0,25827
"262",100.446895,"Color",82,34,"Adventure",36033,2762,1,456,"English","USA","PG",109,2003,3.8,1.85,946,4733
"263",144.79535,"Color",115,295,"Action",387632,12068,1,789,"English","USA","PG-13",120,2004,7.1,2.35,0,23810
"264",47.396698,"Color",194,0,"Action",217373,19600,1,942,"English","USA","R",130,2005,7.2,2.35,0,38795
"265",140.015224,"Color",84,50,"Adventure",94172,3382,0,179,"English","other","PG",133,1999,5.9,1.85,0,5989
"266",104.374107,"Color",97,63,"Animation",89351,2480,0,214,"English","USA","G",105,2009,7.1,1.85,5000,4498
"267",228.430993,"Color",151,0,"Adventure",472488,14831,1,1023,"English","USA","PG-13",108,2015,8.1,2.35,153000,29004
"268",35.799026,"Color",136,0,"Action",263329,34839,1,899,"English","USA","PG-13",126,2005,6.9,2.35,0,68839
"269",6.712451,"Color",104,23,"Comedy",4102,3133,0,89,"English","other","R",90,2001,4.4,1.85,53,5130
"270",101.643008,"Color",127,57,"Action",218341,29069,1,498,"English","USA","PG-13",90,2000,6.5,2.35,0,55126
"271",187.670866,"Color",171,0,"Action",982637,6521,0,2368,"English","USA","R",103,2000,8.5,2.35,21000,11149
"272",132.014112,"Color",145,14000,"Action",399651,12546,0,1331,"English","USA","PG-13",102,2002,7.7,2.35,0,37877
"273",261.970615,"Color",174,0,"Adventure",387616,35672,1,858,"English","UK","PG",100,2002,7.4,2.35,0,65672
"274",167.007184," Black and White",144,258,"Action",470483,9125,1,2301,"English","UK","PG-13",150,2006,8,2.35,0,17217
"275",180.01174,"Color",119,13000,"Action",177725,2776,0,1368,"English","USA","PG-13",100,2001,5.7,2.35,0,18001
"276",204.84335,"Color",153,0,"Action",744891,2829,0,983,"English","USA","R",102,1991,8.5,2.35,13000,4752
"277",97.030725,"Color",140,0,"Biography",230931,64599,1,585,"English","USA","R",100,2009,7,2.35,0,128599
"278",130.12762,"Color",176,0,"Biography",324671,20354,0,458,"English","USA","R",100,2007,7.8,1.85,0,39697
"279",146.282411,"Color",141,0,"Action",190439,4528,0,351,"English","USA","R",115,1994,7.2,2.35,0,8146
"280",65.452312,"Color",106,12000,"Action",149998,19906,1,285,"English","USA","R",100,2009,6.4,2.35,0,50755
"281",148.38378,"Color",98,80,"Comedy",85531,24082,10,152,"English","USA","PG-13",100,2010,5.5,1.85,0,47583
"282",119.219978,"Color",116,285,"Action",189806,20233,2,316,"English","USA","PG-13",100,2010,6.7,2.35,16000,40625
"283",101.22812,"Color",115,55,"Action",84424,3454,1,131,"English","USA","R",100,1996,6.1,2.35,0,5665
"284",162.804648,"Color",165,16000,"Drama",955174,40978,1,1193,"English","USA","R",100,2012,8.5,2.35,199000,97243
"285",100.117603,"Color",91,21,"Animation",102933,4842,0,230,"English","USA","G",100,1996,6.9,1.78,0,8105
"286",89.296573,"Color",78,10,"Adventure",128285,2039,1,297,"English","USA","G",100,2000,7.3,1.66,0,3312
"287",85.017401,"Color",103,165,"Action",246803,57881,3,474,"English","USA","R",92,2012,6.7,2.35,108000,110046
"288",173.005002,"Color",131,226,"Action",255447,13679,0,692,"English","USA","PG",100,2004,6.9,2.35,0,26871
"289",75.030163," Black and White",104,14,"Action",108076,4487,0,1690,"English","USA","PG",100,2006,5.1,2.35,0,8466
"290",77.222184,"Color",101,0,"Adventure",87677,1738,0,388,"English","other","PG",100,2009,6.8,2.35,11000,3410
"291",34.964818,"Color",111,456,"Adventure",39956,21393,4,186,"English","USA","PG",150,2015,5.8,2.35,24000,42791
"292",107.515297,"Color",102,77,"Adventure",85833,14552,2,113,"English","USA","PG",100,2013,6.7,2.35,17000,28900
"293",67.631157,"Color",103,207,"Action",176598,55175,0,374,"English","USA","PG-13",100,2010,6,2.35,25000,109382
"294",66.862068,"Color",121,0,"Action",89509,3903,0,524,"English","USA","R",83,1999,5.7,2.35,2000,6498
"295",57.366262,"Color",143,380,"Adventure",400292,33160,0,657,"English","other","R",100,2006,8,2.35,14000,65992
"296",116.866727,"Color",240,17000,"Biography",780588,46057,3,1138,"English","USA","R",100,2013,8.2,2.35,138000,107057
"297",184.031112,"Color",121,541,"Action",190786,2880,4,539,"English","USA","PG-13",100,1995,5.4,1.85,0,5731
"298",54.700065,"Color",129,719,"Action",221521,2031,0,1049,"English","USA","R",105,1997,7.2,1.85,0,4308
"299",27.09858,"Color",172,670,"Drama",284825,22686,5,828,"English","other","R",102,2012,7.5,2.35,124000,44356
"300",55.673333,"Color",101,0,"Action",65785,4286,1,160,"English","USA","PG",80,2010,7,2.35,16000,7516
"301",40.19871,"Color",87,26,"Action",87451,3144,0,660,"English","USA","PG-13",100,2004,3.3,2.35,0,5388
"302",72.660029,"Color",101,420,"Action",115687,16235,0,269,"English","USA","PG-13",100,2014,6,2.35,21000,32122
"303",38.120554,"Color",95,63,"Adventure",71527,26940,0,217,"English","USA","PG",140,2002,7.1,1.5,0,51493
"304",49.392095,"Color",102,52,"Adventure",52029,10552,1,224,"English","USA","PG-13",100,2009,5.4,1.85,0,19865
"305",39.292022,"Color",131,385,"Action",127258,52610,15,351,"English","USA","PG-13",90,2014,6.1,2.35,56000,102995
"306",28.772222,"Color",114,19,"Action",33953,3962,1,163,"English","USA","PG-13",105,2015,5.3,2.35,37000,6726
"307",17.010646,"Color",94,6,"Comedy",40751,1195,0,239,"English","USA","PG",84,2005,2.2,1.85,881,2212
"308",24.985612,"Color",122,2000,"Action",71782,28328,0,161,"English","USA","PG-13",100,2015,7,1.85,27000,57810
"309",4.411102,"Color",95,31,"Action",20295,6161,1,164,"English","USA","PG-13",100,2002,3.8,1.85,416,10570
"310",35.024475,"Color",115,521,"Action",110364,13761,1,261,"English","other","R",100,2010,6.9,2.35,0,27914
"311",130.174897,"Color",88,20,"Adventure",27918,309,0,155,"English","USA","G",99,2015,7.2,1.85,33000,551
"312",10.2,"Color",110,342,"Drama",18697,1722,0,263,"English","USA","PG",10,1997,7.3,1.85,578,3588
"313",202.00764,"Color",130,208,"Action",248045,15972,5,890,"English","USA","PG-13",98,2001,6.3,2.35,0,31771
"314",77.679638,"Color",216,17000,"Crime",314033,47657,3,1166,"English","USA","R",100,2002,7.5,2.35,0,108657
"315",0.009213,"Color",146,611,"Drama",38690,23240,2,130,"other","other","R",94,2011,7.6,2.35,13000,47075
"316",58.867694,"Color",85,9,"Animation",54077,25590,0,112,"English","USA","PG",100,2007,6.8,1.85,0,49569
"317",59.475623,"Color",93,0,"Comedy",49739,13748,1,407,"English","USA","PG-13",90,2004,5.2,1.85,0,27213
"318",108.638745,"Color",152,0,"Drama",292022,4270,0,1103,"English","USA","R",92,2001,7.7,2.35,10000,7647
"319",86.897182,"Color",85,116,"Comedy",106790,9271,0,177,"English","USA","R",95,2012,6.2,1.85,18000,18047
"320",63.54002,"Color",126,0,"Action",343274,39319,2,742,"English","other","PG-13",93,1997,7.7,2.35,18000,76319
"321",95.328937,"Color",146,127,"Comedy",59581,4555,4,293,"English","USA","R",100,2010,4.3,1.85,0,7106
"322",50.802661,"Color",89,10,"Adventure",58300,3372,1,139,"English","USA","PG",95,2000,6.9,1.85,0,6743
"323",161.317423,"Color",88,20,"Adventure",145321,25354,0,139,"English","USA","PG",95,2012,6.6,2.35,14000,49290
"324",201.148159,"Color",105,0,"Drama",103737,4671,1,322,"English","USA","PG",95,2015,7,2.35,56000,7693
"325",43.982842,"Color",135,0,"Drama",125109,2370,1,593,"English","USA","PG-13",65,2009,6.7,2.35,16000,4113
"326",380.83887,"Color",100,475,"Adventure",692482,5641,0,866,"English","USA","G",94,2003,8.2,1.85,11000,8854
"327",377.019252,"Color",192,0,"Action",1215718,6434,2,3189,"English","USA","PG-13",94,2003,8.9,2.35,16000,12707
"328",340.478898,"Color",172,0,"Action",1100446,23052,1,2417,"English","USA","PG-13",94,2002,8.7,2.35,10000,44909
"329",17.1769,"Color",102,44,"Action",54501,17098,4,154,"English","USA","PG-13",95,2014,5.5,2.35,16000,32908
"330",131.144183,"Color",100,165,"Action",157016,12150,1,824,"English","USA","PG-13",115,2001,5.7,2.35,0,24064
"331",23.014504,"Color",119,0,"Drama",172707,54031,1,462,"English","UK","PG-13",100,2014,6.3,2.35,37000,105999
"332",181.166115,"Color",92,394,"Action",219501,2574,0,1236,"English","USA","PG-13",93,2001,5.9,1.85,0,4783
"333",176.74065,"Color",105,81,"Action",403836,13118,0,646,"English","USA","PG-13",93,2011,7.6,2.35,47000,25978
"334",71.148699,"Color",107,70,"Adventure",68935,1614,0,125,"English","USA","PG",90,2008,6.6,2.35,0,3203
"335",67.344392,"Color",101,212,"Action",165618,15481,2,503,"English","USA","R",92,2013,5.3,1.85,66000,29956
"336",22.406362,"Color",137,102,"Drama",16832,5780,0,267,"English","USA","PG-13",107,2004,6,2.35,701,9732
"337",261.437578,"Color",115,663,"Action",479166,1901,0,815,"English","USA","PG",92,2004,8,2.35,0,4342
"338",11,"Color",124,212,"Action",21102,3611,3,169,"English","USA","PG-13",98,1995,5.6,2.35,1000,6536
"339",88.76172,"Color",118,0,"Adventure",141179,14024,0,419,"English","UK","PG",95,2010,5.9,2.35,9000,26024
"340",250.147615,"Color",98,188,"Adventure",403014,12998,0,289,"English","USA","PG-13",90,1997,7.3,1.85,0,24614
"341",245.823397,"Color",82,487,"Adventure",385871,21275,2,515,"English","USA","G",90,1999,7.9,1.85,0,38729
"342",81.557479,"Color",98,12000,"Action",149947,25780,1,326,"English","USA","PG-13",100,2010,6.8,2.35,18000,59780
"343",226.138454,"Color",90,420,"Action",160440,664,2,394,"English","USA","PG-13",90,2001,6.6,2.35,0,1581
"344",155.370362,"Color",130,0,"Drama",98403,12890,0,683,"English","USA","PG-13",100,2000,6.6,2.35,0,25085
"345",124.870275,"Color",90,97,"Animation",152601,1227,1,156,"English","USA","PG",100,2009,7,2.35,0,2528
"346",196.573705,"Color",94,107,"Action",166791,1258,0,132,"English","USA","PG",90,2009,7,1.85,0,2573
"347",58.22912,"Color",114,0,"Adventure",236421,5095,1,515,"English","USA","PG",90,2013,7.3,2.35,70000,9324
"348",125.305545,"Color",94,368,"Action",145350,15419,0,643,"English","USA","PG-13",92,2000,5.5,2.35,0,30253
"349",132.373442,"Color",151,17000,"Crime",873649,45648,0,2054,"English","USA","R",90,2006,8.5,2.35,29000,105648
"350",120.618403,"Color",88,7,"Adventure",171792,4478,0,222,"English","USA","G",90,1998,7.5,1.66,12000,7469
"351",110.416702,"Color",121,0,"Action",307539,23484,3,577,"English","USA","R",92,2008,7,2.35,0,46402
"352",102.515793,"Color",158,21000,"Crime",330152,20388,1,632,"English","USA","R",90,2011,7.8,2.35,54000,60973
"353",100.0125,"Color",128,323,"Action",299258,14274,1,346,"English","USA","R",90,1995,7.6,2.35,0,28645
"354",209.019489,"Color",128,0,"Action",477300,23996,3,621,"English","USA","PG-13",90,2009,7.6,1.85,20000,46702
"355",84.037039,"Color",95,21,"Action",72591,15237,0,289,"English","USA","PG",120,2001,6.8,2.35,0,28563
"356",85.884815,"Color",92,12,"Adventure",9418,38450,0,53,"English","USA","PG",90,2015,5,1.85,0,75462
"357",83.07747,"Color",121,0,"Drama",183247,14165,0,440,"English","USA","PG-13",75,2008,7.1,1.85,0,26084
"358",100.018837,"Color",113,221,"Action",156348,13446,0,380,"English","USA","PG-13",90,2008,5.5,1.85,0,25770
"359",78.747585,"Color",106,0,"Action",89770,35367,0,342,"English","USA","PG-13",88,2015,5.6,2.35,39000,69367
"360",78.616689,"Color",146,14000,"Adventure",238747,6217,0,2153,"English","USA","PG-13",100,2001,7.1,1.85,11000,24780
"361",75.817994,"Color",88,50,"Comedy",32049,2622,0,179,"English","USA","PG",90,2003,4.9,2.35,988,4373
"362",100.853835,"Color",150,0,"Drama",200556,12289,2,611,"English","USA","PG",90,1997,7.4,2.35,15000,24424
"363",73.20934,"Color",119,719,"Action",101834,2356,0,628,"English","USA","R",95,2000,5.7,1.85,0,4955
"364",72.51536,"Color",128,521,"Crime",86152,2100,1,411,"other","UK","PG-13",80,2005,6.4,2.35,0,3710
"365",68.558662,"Color",106,87,"Adventure",86627,10882,0,204,"English","USA","PG",90,2013,5.9,2.35,28000,20843
"366",65.653758,"Color",117,101,"Action",102747,33154,1,316,"English","USA","PG-13",95,2003,5.5,2.35,0,65255
"367",64.685359,"Color",129,209,"Action",40862,23031,6,139,"English","USA","PG-13",90,2016,6.9,2.35,15000,46126
"368",61.355436,"Color",116,176,"Action",52136,475,0,184,"English","USA","PG-13",68,1997,6.2,2.35,0,1044
"369",0.026871,"Color",114,12000,"Action",121259,12499,2,361,"English","other","R",92,2001,7,2.35,0,36383
"370",60.874615,"Color",114,0,"Adventure",60467,4902,0,949,"English","USA","PG",90,2000,5.6,2.35,0,9116
"371",143.618384,"Color",96,107,"Adventure",165333,12071,0,186,"English","USA","G",90,2011,7,2.35,19000,24088
"372",58.220776,"Color",132,0,"Comedy",87785,55254,0,362,"English","USA","PG",100,1999,6.8,1.85,0,106211
"373",47.474112,"Color",104,81,"Action",58227,5062,0,181,"English","USA","PG-13",90,1997,5.4,1.85,2000,9398
"374",42.877165,"Color",111,79,"Action",45602,26088,0,114,"English","USA","R",86,1997,6.1,2.35,979,50167
"375",35.168677,"Color",138,0,"Drama",49311,15149,1,278,"English","UK","PG-13",100,2002,6.7,2.35,0,29874
"376",56.114221,"Color",100,128,"Action",110486,1261,3,695,"English","USA","PG-13",120,2015,4.3,2.35,41000,2423
"377",37.56744,"Color",129,468,"Adventure",113065,2024,0,337,"English","USA","R",20,1982,6.9,2.35,0,4285
"378",61.644321,"Color",144,2000,"Biography",148238,2523,0,529,"English","USA","PG-13",88,2005,8,2.35,0,6395
"379",0.190562,"Color",110,96,"Action",2508,2728,0,24,"English","UK","PG",90,2010,4.4,2.35,788,5151
"380",120.147445," Black and White",140,378,"Drama",57661,13808,0,455,"English","USA","PG-13",87,2003,7.3,2.35,0,27732
"381",241.688385,"Color",113,101,"Action",144053,26239,0,395,"English","USA","PG-13",92,1996,6.3,2.35,0,50134
"382",144.51231,"Color",106,357,"Action",272223,45327,2,988,"English","USA","PG-13",38,2001,6.7,2.35,14000,86684
"383",233.630478,"Color",143,0,"Adventure",394317,15838,1,1051,"English","USA","PG-13",90,2000,7.7,1.85,23000,31520
"384",197.992827,"Color",108,750,"Animation",132501,70996,0,548,"English","USA","PG",100,2006,6.5,2.35,0,141717
"385",176.04913,"Color",108,521,"Action",348232,14161,1,806,"English","USA","PG-13",75,2004,7.8,2.35,0,28616
"386",172.620724,"Color",124,249,"Action",146134,23603,1,393,"English","USA","R",85,1997,6.4,2.35,0,45788
"387",183.405771,"Color",116,0,"Crime",402645,13028,4,845,"English","USA","PG-13",85,2001,7.8,2.35,0,25499
"388",20.315324,"Color",110,545,"Action",88542,27694,8,254,"English","other","PG-13",75,2011,5.8,2.35,19000,55239
"389",148.313048,"Color",91,266,"Animation",164148,37142,2,168,"English","USA","PG",85,2012,7.1,1.85,28000,71408
"390",127.706877,"Color",107,36,"Animation",142496,662,2,399,"English","USA","PG",85,2007,7.1,2.35,0,1241
"391",126.149655,"Color",115,79,"Action",166693,36237,1,276,"English","USA","R",85,2012,6.8,2.35,19000,71136
"392",66.941559,"Color",100,36,"Adventure",26413,4182,1,77,"English","USA","G",85,2000,4.8,1.85,372,7452
"393",78.009155,"Color",104,420,"Action",110073,3768,5,194,"English","USA","PG-13",75,2011,6.2,2.35,0,7629
"394",63.224849,"Color",138,278,"Comedy",182757,17423,3,483,"English","USA","PG-13",85,2006,6.9,1.85,19000,34914
"395",111.544445,"Color",140,12000,"Action",188116,11951,4,415,"English","USA","R",90,1998,7.3,2.35,0,35230
"396",112.70347,"Color",120,278,"Comedy",69860,15226,2,214,"English","USA","R",85,2009,6.6,1.85,0,29467
"397",117.144465,"Color",122,0,"Crime",256928,43499,3,288,"English","USA","PG-13",85,2007,6.9,2.35,0,81499
"398",84.303558,"Color",83,28,"Adventure",65270,6081,1,100,"English","USA","PG",85,2006,6.2,1.85,863,11383
"399",150.832203,"Color",139,168,"Adventure",341058,22226,2,713,"English","USA","PG-13",85,2014,6.7,2.35,49000,42394
"400",51.396781,"Color",131,218,"Drama",188887,5103,1,662,"English","USA","R",68,2001,7.6,2.35,0,10385
"401",47.592825,"Color",104,532,"Action",82731,16930,1,255,"English","USA","PG-13",85,2003,6.7,2.35,0,33019
"402",50.016394,"Color",130,323,"Action",106528,2407,1,257,"English","USA","PG-13",70,1993,6.2,2.35,0,4172
"403",57.010853,"Color",145,252,"Drama",119286,2380,1,548,"English","USA","PG-13",85,2005,7.3,2.35,0,4412
"404",62.494975,"Color",104,681,"Action",179500,1235,5,378,"English","USA","PG-13",85,2006,6,2.35,0,2886
"405",46.440491,"Color",97,6,"Adventure",35446,2707,1,78,"English","UK","PG",100,2011,7.1,1.85,0,4853
"406",44.606335,"Color",178,102,"Drama",169023,23950,0,703,"English","USA","PG-13",90,1998,7.1,1.85,10000,47603
"407",40.048332,"Color",108,99,"Action",61417,1460,1,339,"English","USA","R",85,2002,5.5,1.85,941,2577
"408",64.93367,"Color",106,763,"Adventure",70838,11454,1,208,"English","USA","PG",85,2012,5.6,1.85,18000,21912
"409",31.49427,"Color",112,1000,"Action",273921,12687,0,522,"English","USA","PG-13",60,2010,7.5,1.85,36000,25406
"410",31.11126,"Color",135,36,"Action",77029,1439,0,466,"English","USA","PG-13",60,2003,5.4,2.35,0,2820
